Survey ID,cat,polarity,polarity_score,sentence
373798231,Quality,negative,0.9355257153511047,"Unacceptable delivery delays, I had to go tithe store buy some ink since I was getting delays notifications. Delivery should be fast and easy in 2024 for a large organization like HP, that’s why I’m not satisfied with the service. Thank you."
373798231,Shipment,negative,0.9355257153511047,"Unacceptable delivery delays, I had to go tithe store buy some ink since I was getting delays notifications. Delivery should be fast and easy in 2024 for a large organization like HP, that’s why I’m not satisfied with the service. Thank you."
373805295,Quality,positive,0.9277628064155579,They are good products that work well and perform well. The home ink service is very practical
373818233,Cost,negative,0.8514512777328491,I bought your instant ink monthly plan.  You shut don’t my office because cause a $6 charge did not go thought.  If you had email me I could have fix the problem. You cost me a lot of money because my credit card had to be change. I have tried to cancel your ink but you have no way to do this on your Wed link. I will likely not buy a HP device again.
374033955,Instant Ink,positive,0.9886220693588257,It's very easy setup and easy to use 👌 ink is sent out as soon as you start to run low very convenient. All round great.
374033955,Shipment,positive,0.9886220693588257,It's very easy setup and easy to use 👌 ink is sent out as soon as you start to run low very convenient. All round great.
374116529,Others,negative,0.866988480091095,"I didn't want an h p printer in the first place. I am so disgusted by the performance of past units. I wanted to buy an epson printer that uses refillable ink. I hate having to install your stupid software on my computer just to make it work. I hate the constant sales pitches,Trying to make me buy more ink, Or sign up for your ink subscription. It's all scam, And i'm sure the printer will stop working long before I expect it to. I hate h p printers, But I literally had no choice In that instance"
374183966,Quality,negative,0.6534774303436279,"Mainly because the cartridges dry out quite quick unless you’re doing printing, at least every couple of weeks."
374184833,Cost,negative,0.9650864601135254,Never have been able to make it work like it’s supposed to. Have been paying for ink that have never been able to use ! Total ripoff
374187447,Others,negative,0.87496018409729,"The ink cartridges that came with the printer were defective.  HP replaced them. 

 I have problems with the new cartridges.

The color ones indicate they are empty even though I only print in black.  The black leaked.  I have photos of the spilled ink.

The printer responds to voice phone calls as if they were a fax."
374196933,Cost,negative,0.6003847122192383,"Ink cartridges are horribly expensive. Printer won't print at all (not even in black) if any one of the colour cartridges are depleted.
The printhead often gives issues and the software supporting the printer often plays up with several of our DELL desktops in terms of not being able to see the PC for purposes of scanning to computer from the printer display touch pad."
374199838,Instant Ink,negative,0.9803189635276794,The instant ink promotion is not ideal for those of us who barely prints 5 pages a month. It is difficult to cancel and you don't know if you have to send back the welcome kit ink that has not been open or used
374205728,Cost,negative,0.8175357580184937,Love the printer but after dropping out of the ink program I can't use it I paid for ink but since I stopped I was told I had to get different ink with that being said I will never recommend a ho printer
374205728,Quality,negative,0.8175357580184937,Love the printer but after dropping out of the ink program I can't use it I paid for ink but since I stopped I was told I had to get different ink with that being said I will never recommend a ho printer
374210676,Quality,negative,0.9086568355560303,Printer is basically brand new and never prints well.  I maybe use the printer once a month and the quality is poor.  I clean the heads per the printer self cleaning and nothing is fixed.  I use HP ink that is full and quality is still poor.  Pages are printed very faint and there is no color.  Color is gray/bluish even when set to color.  Printer has never printed good since day one.  Will not buy another HP printer again.
374213330,Cost,negative,0.6003847122192383,"Ink cartridges are horribly expensive. Printer won't print at all (not even in black) if any one of the colour cartridges are depleted.
The printhead often gives issues and the software supporting the printer often plays up with several of our DELL desktops in terms of not being able to see the PC for purposes of scanning to computer from the printer display touch pad."
374216104,Cost,negative,0.5558391809463501,I am having automatic deductions for ink pyament yet I have not received any ink in months. Why am I paying every month for something I don't receive? I believe I should be credited at some
374345840,Shipment,neutral,0.5096447467803955,"I was noticed on march 25th that my first shipment of ink was on its way, and since then the tracking has not been updated and there is now no estimated delivery date so delayed but no idea until when or why."
374373272,Quality,negative,0.9443468451499939,I got it all read for use and received an error for unusable cartridge had to go out and get new ones
374484366,Others,positive,0.9307640194892883,"Ho Deskjet 8022e - hesitant at first bc of 4 diff cartridges. But it prints great and prints on both sides of paper if needed to save on paper. I volunteer for a rescue and need good color prints of our furbabies, so this really does the job! And it prints so much faster than my old 3000 series! Def love this new printer and happy I made this purchase!"
374635818,Cost,negative,0.9266022443771362,"After a little over a year of ownership our printer stopped printing in color.  We contacted HP and they sent us new ink cartridges which also did not work.  We continued paying the monthly charge for ink and used our printer to print in black ink.  When that cartridge got low, a new cartridge was not sent to us.  We offered to purchase a new printer and the monthly charge for insta ink would increase dramatically.  So disappointed in the quality of the printer."
374635818,Quality,negative,0.9266022443771362,"After a little over a year of ownership our printer stopped printing in color.  We contacted HP and they sent us new ink cartridges which also did not work.  We continued paying the monthly charge for ink and used our printer to print in black ink.  When that cartridge got low, a new cartridge was not sent to us.  We offered to purchase a new printer and the monthly charge for insta ink would increase dramatically.  So disappointed in the quality of the printer."
374643259,Others,negative,0.9780306816101074,Several times I have had problems when changing the ink that it doesn't want to reconnect.  Prints only blank pages.  I have to work at getting it to print ink each time I change the ink.
374656983,Cost,positive,0.8829132318496704,Works well and the printing is fast and clear.  Cost of device is a little higher than I wanted to spend and the ink cartridges seem to run out faster than I expected for the number of prints.
374656983,Quality,positive,0.8829132318496704,Works well and the printing is fast and clear.  Cost of device is a little higher than I wanted to spend and the ink cartridges seem to run out faster than I expected for the number of prints.
374670018,Quality,negative,0.6585937738418579,"I had to purchase the 9010e printer as the scanner died on my three year old 9019 printer (unrepairable fault that on-line forums inform me is often found on this design).  The old printer (and it’s similar replacement) does not feel well made and feels flimsy and engineered to be fragile (a cynic would say this is to increase sales turnover).  I also like being ‘locked in’ to printer cartridge usage (but tolerate it as a penalty of owning the printer), however I wish that HP would stop similarly pressing their ‘paper plan’.  My next printer is unlikely to be HP, and I’m not recommending HP as a ‘first choice’ to friends and family."
374680354,Quality,negative,0.5041220188140869,color print very slow
374689132,Others,positive,0.503387451171875,It’s a good service but this time I didn’t receive a message to say my ink was low when it was.
374714029,Cost,negative,0.8459465503692627,Got a new credit card and forgot to update my billing on insta ink and I was struggling figuring out why my printer saids it won’t print or work it took me a month to figure it out hp support is no help. I think it’s dumb you’re banned from printing when the printer cost more than the membership.
374714029,Instant Ink,negative,0.8459465503692627,Got a new credit card and forgot to update my billing on insta ink and I was struggling figuring out why my printer saids it won’t print or work it took me a month to figure it out hp support is no help. I think it’s dumb you’re banned from printing when the printer cost more than the membership.
374715156,Instant Ink,positive,0.8962059020996094,"HP customer service is outstanding!
HP instant ink is outstanding too!!"
374715156,Quality,positive,0.8962059020996094,"HP customer service is outstanding!
HP instant ink is outstanding too!!"
375168925,Others,negative,0.7981858253479004,"The set-up instructions are so simplified that I needed an associate to complete the process. I don't care for the new ink cartridges that ""talk"" to your resupply department. My printer won't work if I use cartridges that I bought from the store."
375175095,Shipment,negative,0.5126414895057678,"It felt a bit awkward connecting to our wifi.  And i signed up for hp ink and it was sent, but still not received...it would be faster to just go buy it at the store"
375177837,Others,negative,0.5726808309555054,"First,  I had trouble setting up the printer because the HP Smart App wouldn't work. I had to call HP. That agent was really nice and helped me get the printer set up, but now I have THREE DIFFERENT VERSIONS OF HP+/INSTANT INK & PRICES FOR EACH ONE, AS WELL AS CONFLICTING WARRANTY LENGTH. When the agent set this up,  he said I would have 2 years warranty instead of one. Yet, on my dashboard on your website, it says I have 11 months and 17 days remaining. I set the printer up on Mar 26, 2024. I should have 23 months and 17 days remaining. In addition, the paperwork that came with my printer said that I could enroll in HP +/Instant Ink for 100 pages@$5.99/mo. I chose 100 pages on the app, although it said it was for $4.99/mo but now it says I have 50 pages for $4.99/mo. The paper enrollment I chose was $1.99/mo. In one place on your website it says I have printed 152 pages of 700. I don't think that's correct. In another place on your website, in my account, it says I'm not even enrolled in HP+/Instant Ink. In the email you sent me today, it states I've printed 82 pages in this billing cycle. Regardless, I signed up for the 100 page, NOT the 50. And which price IS it? And why does my account say I'm not even enrolled in this ink/paper program, while another place on your website says I AM? Furthermore, I can't even get the HP Smart app to WORK on my computer - I can't use my smartphone because it's too old and I don't have enough memory to even download it on the phone. When I try to pull it up on my computer, it's just a blank white page and I can't even close out of it. I literally have to restart my entire computer to get rid of it from my task tray and shut it down. I requested someone to call me - it was supposed to be around 10 minutes - and that was over 30 minutes ago. So no, at this point, I'm not too happy of a camper. I like the printer, although it sucks ink up like a sponge, but I can't say I'm happy with HP itself, since you seem to be all over the place in what you're saying I'm supposed to be buying for a specific price. THAT NEEDS TO GET STRAIGHTENED OUT, AS WELL AS THE WARRANTY. There seems to be a communication breakdown or a syncing problem with your website, because the information should be the same for my plan and this device."
375186427,Quality,negative,0.9455572962760925,20+ minutes of trouble shooting each time I want to print a document. Stopped printing over wifi altogether within a week. I can only get it to print via USB now if im luvky. Out of ink already so now I feel pressured to sign up for your scammy subscription service. I expected similar quality to the office jet series but I was sorely mistaken. I deeply regret chosing to buy your printer instead of just getting one of the older ones at the thrift store
375186536,Others,negative,0.8509225249290466,Uses up ink far to quickly
375202984,Others,neutral,0.3856319189071655,"Printer works well, but set up with Apple Mac was challenging, ink cartridges were difficult to secure. While machine feels flimsy."
375266730,Cost,negative,0.49344930052757263,its a good printer so far but is a little flimsy and the ink cartridge's don't hold much ink I haven't printed many pages and have already gone thru quite a bit of ink I don't know if it is because of the printer not efficient with how it prints or HP cartridges are purposely keeping ink amounts low to make more money
375294564,Others,negative,0.9965689778327942,"The reason I bought this printer was the three month free ink service.....only to find that you have taken money from my account after only a few days.
This is a deception."
375357471,Quality,positive,0.9774987101554871,easy to set up and easy to use and very good ink package
375357471,Shipment,positive,0.9774987101554871,easy to set up and easy to use and very good ink package
375389971,Others,negative,0.5824710726737976,The fact that the cartridges are disabled after I paid for them is wrong. Just because I don't need the service any longer does not mean I did not pay my monthly fees for years.
375391229,Cost,positive,0.9832033514976501,It works very well after understanding and figured out the features. The price of ink is little pricey.
375391565,Cost,negative,0.8540111780166626,Cost of ink is too high for the limited amount of printing.
375391922,Cost,negative,0.9414529204368591,"I bought this printer to use at home. Since I don’t use it every day every time I want to print something it has to go through a system check or something like that. It takes several minutes and then it does not print my documents. . Also, the ink situation is unbearable. It uses so much ink. Very expensive, I will never buy this printer again."
375391922,Quality,negative,0.9414529204368591,"I bought this printer to use at home. Since I don’t use it every day every time I want to print something it has to go through a system check or something like that. It takes several minutes and then it does not print my documents. . Also, the ink situation is unbearable. It uses so much ink. Very expensive, I will never buy this printer again."
375392801,Others,negative,0.9037296772003174,Every time I change ink cartridges I have printing issues. Do everything the manual says but keeps printing align page. Eventually it starts working after using a lot of paper and ink.
375393286,Others,negative,0.8924562931060791,"When it would connect to the Internet it worked as a printer should. The lack of a visual screen is a major negative. Having to research how to troubleshoot the numerous times it failed to print via pressing and holding various icons on the small deck and back is ridiculous. Having to be required to go through the exact same troubleshooting with numerous techs before getting any warranty repair or replacement was frustrating. No fault of the techs as I'm sure they were doing their job as instructed. The replacement arrived the next day, had no issue connecting to my wifi but came with no ink and would not accept the ink cartridges from the original printer, now I wait for ink."
375396880,Others,neutral,0.6763460636138916,Even though my printer says I’m out of ink it doesn’t send a signal to HP to deliver more ink even though I pay a subscription for that to happen
375397761,Others,negative,0.9774176478385925,"My printer reflects a communication error often and the last black Ink cartridge sent with my auto ship does not print clearly and I have to take out, reinsert and hope to get a clear copy. My shipment I received most recently did not even have a black cartridge enclosed"
375399489,Cost,negative,0.7225384712219238,I have a printer for personal use so am no on that ink purchase subscription so buy fro Officeworks and the replacement ink cartridges are SO expensive. May as well buy a new printer for the price of a set of ink cartridges!!! Will buy a different brand next time!!
375399565,Shipment,positive,0.955247163772583,"It is very easy to use. Also happy to have an app on my phone to print directly. My old printer lasted maybe 1 year and this one is still going strong. Oh yea, having ink shipped when they know I'm low is the most convenient thing and the thing I love the most."
375401181,Others,positive,0.7437894344329834,"I love my printer I have had it for a couple years and I use it alot. It is reliable and gives good, clear prints. The cartridges are a little pricy, but it's ok. It came with automatic cartridge refills. The cartridge refills will not be recognized by my printer, so I canceled the program. However, my printer is still demanding it and I have to override that option with each print I send. Would love to get this resolved Other than that, I highly recommend hp."
375402641,Cost,negative,0.7402145266532898,Very expensive when it comes to replacing ink often
375402641,Quality,negative,0.7402145266532898,Very expensive when it comes to replacing ink often
375403495,Shipment,neutral,0.6303965449333191,Generally pleased with program but think timing sending inks could be improved
375404166,Others,positive,0.811668872833252,I like the ink tanks which have lasted a lot longer than the cartridges. It generally prints very well but sometimes I have trouble getting it to connect to Wi-Fi.
375406297,Cost,negative,0.5168790817260742,Money was being deducted from my account but I never received any ink cartridges
375407281,Others,negative,0.9582129120826721,"When I had to replace the black cartridge, the printer stopped printing displaying a message that the printer is offline.  I have done everything I could to solve this problem, with no luck."
375409478,Quality,negative,0.7290753126144409,the ink doesn’t last
375409749,Cost,negative,0.9453474879264832,"Epson will print using other ink colors IF your out of black ink. HP will not. We signed up for instant ink, ran out of black ink and have been advised the 962 ink is not available for up to ten DAYS. Have received ZERO ink for a number of months payments."
375409749,Instant Ink,negative,0.9453474879264832,"Epson will print using other ink colors IF your out of black ink. HP will not. We signed up for instant ink, ran out of black ink and have been advised the 962 ink is not available for up to ten DAYS. Have received ZERO ink for a number of months payments."
375411342,Others,positive,0.8316230773925781,"Ease of use, always on, no running out of ink"
375412648,Others,negative,0.8755515217781067,"I purchased the printer and did not want to keep up with ink by subscription. I purchased other ink (HP Brand) but cannot use the printer; it is now sitting idle and may be used as a sea anchor.
I have now purchased a different brand"
375415923,Cost,positive,0.9374644160270691,So far performs really well and colours good    But a bit concerned as to ink  as not had any free.  Ink as promised and I pay a subscription every month ?????
375415923,Quality,positive,0.9374644160270691,So far performs really well and colours good    But a bit concerned as to ink  as not had any free.  Ink as promised and I pay a subscription every month ?????
375416360,Others,positive,0.876434326171875,"When it works, it works. It takes a long time to connect to the internet. The ink carriage gets caught up inside and I have to move it sometimes."
375417787,Others,negative,0.7671985030174255,"My printer  quit connecting to WiFi but it was also hard wired to my computer. It worked great at first but after a couple years it quit and nobody could figure out why. I just bought a new printer and I cancelled my ink subscription, which I'm still waiting for confirmation from HP that it is cancelled."
375418926,Cost,positive,0.6644057631492615,"Customer service is great, but you want to lock purchaser into your expensive cartridges and not the more reasonably priced generic ones."
375418926,Quality,positive,0.6644057631492615,"Customer service is great, but you want to lock purchaser into your expensive cartridges and not the more reasonably priced generic ones."
375418996,Others,neutral,0.5343862175941467,"Where to begin? When the printer works it is fine - I have no complaints about the actual print quality.  But everything seems to have to go through the internet and so often it seems to decide it's off-line and won't print - even though the computer says it's on-line and I was just using it to print! There is no rhyme or reason to when it decides to not work - it might go along fine for days and all of a sudden decide that it's off-line and refuse to print.  Then there's the scanning. One of the main reasons I got this particular printer was because I wanted to do a lot of scanning of two-sided items. I finally gave up entirely on this. Again everything has to go through the internet - or smart whatever you call it - and usually it says I don't exist and need to make a new account - I do exist and did have an account and refuse to go through making a new one and all the hoops required to make a simple scan of something. And then there's the instant ink deal - which had been another selling point for me because I had loved it with my previous printer. Now I don't know if I can count on it or not.  The last time I was out of ink for a week before getting a new cartridge. Currently I don't have a spare waiting in reserve and I have no idea where I stand because of course I and my account don't exist, so I can't really tell what the levels are."
375421678,Others,negative,0.6448637247085571,The wireless connection sometimes fails.  The panel that needs to be opened to change ink is difficult to open.
375421713,Others,positive,0.8411483764648438,Very happy with the printer and the plans offered. The support I get from HP helps me make educated decisions on my printing needs. The fact that they help me manage my ink usage on-line is a huge help. Being a caregiver of a loved one I don't always have the opportunity in  go out and get ink. Also as has happened in the past I would buy the wrong type. So being able to have ink shipped to me when I need it is a huge benefit.
375422501,Others,neutral,0.519544780254364,"First of they have my model wrong number 
I just use my printer occasionally 
Within a week or two of having the printer They mailed me more ink cartridges Finally, when after about five months after receiving the replacement wrong ink cartridges.  When called up about it , I was put on  hold for about 45 minutes. I went out brought my correct size cartridges"
375423680,Others,positive,0.936758279800415,As long as you have a C strong Internet signal then printing throughout the home is quick and easy. Easy to give access to the printer and with the HO ink program I never run out of ink
375424836,Others,negative,0.9566583633422852,"The printer never stays connected to wi fi. WI-Di doesn't drop from anything else in the house, just from the printer. I have to reboot it constantly.  Plug and unplug each time I want to use it. The buttons are not intuitive. The ink doesn't last long. The app has so much on it, finding what you really need is buried.   pain...."
375461457,Cost,negative,0.654962956905365,Not sure the cost of original ink is reasonable. We're used to our small laser which just works and works without maintenance.
375466219,Cost,positive,0.8089706301689148,Once its up and running its easy to use and paying monthly for the ink plan is so much cheaper
375469176,Others,negative,0.8135586977005005,"Setup on a simple wireless network is NOT provided for despite your completely inadequate Reference Guide and instructions that set up is by signing onto your website and connecting to HP Smart.  That program did not find the new computer and left us without any alternate means of connection except UBS, which was non functional.

Your reference guide provides for paper and ink loading and alignment, but fails utterly to describe Menu options on the printer and means of setting up wireless from the printer directly. 
We had to return printer before could get advice from a clerk about going to wireless on printer to find the network and then connect.

It seems to us that your HP Smart option is only about your monitoring our use and selling us ink and is an impairment to actual use of the machine.  We would not recommend buying HP Printers in thefuture to anyone and we will try and migrate our own usage to another brand."
375484089,Quality,negative,0.9885802865028381,It was extremely difficult to set it up with your app. The black ink isn’t printing clearly and the color ink is printing the wrong colors.
375484149,Cost,negative,0.7859718799591064,"I was concerned with getting it connected via wi-fi only, but with my first two devices it seems to work without much trouble. One pc to go.      My greatest concern is connecting with your ink subscription program.  I think the cartridges are going to come faster than I use them so you get my money and I throw away ink unused.  It looks like it will be very costly for me."
375490552,Cost,positive,0.9783236980438232,"I have always used HP printers and find them accessible, reasonably priced and like having my ink use perused by someone other than myself. It's a win win with HP."
375490577,Cost,negative,0.9333005547523499,"the price was very reasonable. But I can’t view the status on the app of which ink is running low until I wasted 2-3 pages. 
And I feel the ink running low pretty fast. I just printed out 13 pages in color but its already need to replace. 
And still I don’t know is the color one needs to be replaced or both.
Otherwise the printer is very good enough compared with the weight and price."
375490577,Quality,negative,0.9333005547523499,"the price was very reasonable. But I can’t view the status on the app of which ink is running low until I wasted 2-3 pages. 
And I feel the ink running low pretty fast. I just printed out 13 pages in color but its already need to replace. 
And still I don’t know is the color one needs to be replaced or both.
Otherwise the printer is very good enough compared with the weight and price."
375491597,Cost,positive,0.9405074119567871,"Printer installation is very easy and ready to use in minutes once you begin the process. In addition, ink cartridges are not expensive."
375493255,Cost,negative,0.7732471823692322,"The app is a pain to use.  The printer works well but not as simple as old hp ones ive had..  Scanning is a pain.  As everyone knows, ink is expensive.  I don’t need monthly ink, don’t print that much so that program is not for me.
I’m a loyal hp  ustomer."
375499886,Cost,positive,0.7760557532310486,Easy set up and cheap ink if you set up the subscriptions
