Survey ID,sentence,Customer Service,Delivery,Others,Price,Product Quality
374213330,"Ink cartridges are horribly expensive. Printer won't print at all (not even in black) if any one of the colour cartridges are depleted.
The printhead often gives issues and the software supporting the printer often plays up with several of our DELL desktops in terms of not being able to see the PC for purposes of scanning to computer from the printer display touch pad.",0,0,1,0,0
374216104,I am having automatic deductions for ink pyament yet I have not received any ink in months. Why am I paying every month for something I don't receive? I believe I should be credited at some,0,0,1,0,0
374373272,I got it all read for use and received an error for unusable cartridge had to go out and get new ones,0,0,1,0,0
374484366,"Ho Deskjet 8022e - hesitant at first bc of 4 diff cartridges. But it prints great and prints on both sides of paper if needed to save on paper. I volunteer for a rescue and need good color prints of our furbabies, so this really does the job! And it prints so much faster than my old 3000 series! Def love this new printer and happy I made this purchase!",0,0,0,0,1
374635818,"After a little over a year of ownership our printer stopped printing in color.  We contacted HP and they sent us new ink cartridges which also did not work.  We continued paying the monthly charge for ink and used our printer to print in black ink.  When that cartridge got low, a new cartridge was not sent to us.  We offered to purchase a new printer and the monthly charge for insta ink would increase dramatically.  So disappointed in the quality of the printer.",0,0,0,0,1
374656983,Works well and the printing is fast and clear.  Cost of device is a little higher than I wanted to spend and the ink cartridges seem to run out faster than I expected for the number of prints.,0,0,1,0,0
374689132,It’s a good service but this time I didn’t receive a message to say my ink was low when it was.,0,0,1,0,0
374715156,"HP customer service is outstanding!
HP instant ink is outstanding too!!",1,0,0,0,1
375168925,"The set-up instructions are so simplified that I needed an associate to complete the process. I don't care for the new ink cartridges that ""talk"" to your resupply department. My printer won't work if I use cartridges that I bought from the store.",0,0,1,0,0
375175095,"It felt a bit awkward connecting to our wifi.  And i signed up for hp ink and it was sent, but still not received...it would be faster to just go buy it at the store",0,0,1,0,0
375177837,"First,  I had trouble setting up the printer because the HP Smart App wouldn't work. I had to call HP. That agent was really nice and helped me get the printer set up, but now I have THREE DIFFERENT VERSIONS OF HP+/INSTANT INK & PRICES FOR EACH ONE, AS WELL AS CONFLICTING WARRANTY LENGTH. When the agent set this up,  he said I would have 2 years warranty instead of one. Yet, on my dashboard on your website, it says I have 11 months and 17 days remaining. I set the printer up on Mar 26, 2024. I should have 23 months and 17 days remaining. In addition, the paperwork that came with my printer said that I could enroll in HP +/Instant Ink for 100 pages@$5.99/mo. I chose 100 pages on the app, although it said it was for $4.99/mo but now it says I have 50 pages for $4.99/mo. The paper enrollment I chose was $1.99/mo. In one place on your website it says I have printed 152 pages of 700. I don't think that's correct. In another place on your website, in my account, it says I'm not even enrolled in HP+/Instant Ink. In the email you sent me today, it states I've printed 82 pages in this billing cycle. Regardless, I signed up for the 100 page, NOT the 50. And which price IS it? And why does my account say I'm not even enrolled in this ink/paper program, while another place on your website says I AM? Furthermore, I can't even get the HP Smart app to WORK on my computer - I can't use my smartphone because it's too old and I don't have enough memory to even download it on the phone. When I try to pull it up on my computer, it's just a blank white page and I can't even close out of it. I literally have to restart my entire computer to get rid of it from my task tray and shut it down. I requested someone to call me - it was supposed to be around 10 minutes - and that was over 30 minutes ago. So no, at this point, I'm not too happy of a camper. I like the printer, although it sucks ink up like a sponge, but I can't say I'm happy with HP itself, since you seem to be all over the place in what you're saying I'm supposed to be buying for a specific price. THAT NEEDS TO GET STRAIGHTENED OUT, AS WELL AS THE WARRANTY. There seems to be a communication breakdown or a syncing problem with your website, because the information should be the same for my plan and this device.",0,0,1,0,0
375186427,20+ minutes of trouble shooting each time I want to print a document. Stopped printing over wifi altogether within a week. I can only get it to print via USB now if im luvky. Out of ink already so now I feel pressured to sign up for your scammy subscription service. I expected similar quality to the office jet series but I was sorely mistaken. I deeply regret chosing to buy your printer instead of just getting one of the older ones at the thrift store,0,0,1,0,0
375186536,Uses up ink far to quickly,0,0,1,0,0
375202984,"Printer works well, but set up with Apple Mac was challenging, ink cartridges were difficult to secure. While machine feels flimsy.",0,0,1,0,0
375294564,"The reason I bought this printer was the three month free ink service.....only to find that you have taken money from my account after only a few days.
This is a deception.",0,0,1,0,0
375357471,easy to set up and easy to use and very good ink package,0,0,0,0,1
375389971,The fact that the cartridges are disabled after I paid for them is wrong. Just because I don't need the service any longer does not mean I did not pay my monthly fees for years.,0,0,1,0,0
375391229,It works very well after understanding and figured out the features. The price of ink is little pricey.,0,0,0,1,1
375391565,Cost of ink is too high for the limited amount of printing.,0,0,0,1,0
375391922,"I bought this printer to use at home. Since I don’t use it every day every time I want to print something it has to go through a system check or something like that. It takes several minutes and then it does not print my documents. . Also, the ink situation is unbearable. It uses so much ink. Very expensive, I will never buy this printer again.",0,0,1,0,0
375396880,Even though my printer says I’m out of ink it doesn’t send a signal to HP to deliver more ink even though I pay a subscription for that to happen,0,0,1,0,0
375397761,"My printer reflects a communication error often and the last black Ink cartridge sent with my auto ship does not print clearly and I have to take out, reinsert and hope to get a clear copy. My shipment I received most recently did not even have a black cartridge enclosed",0,0,1,0,0
375399489,I have a printer for personal use so am no on that ink purchase subscription so buy fro Officeworks and the replacement ink cartridges are SO expensive. May as well buy a new printer for the price of a set of ink cartridges!!! Will buy a different brand next time!!,0,0,1,0,0
375401181,"I love my printer I have had it for a couple years and I use it alot. It is reliable and gives good, clear prints. The cartridges are a little pricy, but it's ok. It came with automatic cartridge refills. The cartridge refills will not be recognized by my printer, so I canceled the program. However, my printer is still demanding it and I have to override that option with each print I send. Would love to get this resolved Other than that, I highly recommend hp.",0,0,1,0,0
375402641,Very expensive when it comes to replacing ink often,0,0,0,1,0
375404166,I like the ink tanks which have lasted a lot longer than the cartridges. It generally prints very well but sometimes I have trouble getting it to connect to Wi-Fi.,0,0,1,0,0
375406297,Money was being deducted from my account but I never received any ink cartridges,0,0,1,0,0
375407281,"When I had to replace the black cartridge, the printer stopped printing displaying a message that the printer is offline.  I have done everything I could to solve this problem, with no luck.",0,0,1,0,0
375409478,the ink doesn’t last,0,0,1,0,0
375409749,"Epson will print using other ink colors IF your out of black ink. HP will not. We signed up for instant ink, ran out of black ink and have been advised the 962 ink is not available for up to ten DAYS. Have received ZERO ink for a number of months payments.",0,0,0,0,1
375412648,"I purchased the printer and did not want to keep up with ink by subscription. I purchased other ink (HP Brand) but cannot use the printer; it is now sitting idle and may be used as a sea anchor.
I have now purchased a different brand",0,0,1,0,0
375418926,"Customer service is great, but you want to lock purchaser into your expensive cartridges and not the more reasonably priced generic ones.",1,0,0,0,0
375421678,The wireless connection sometimes fails.  The panel that needs to be opened to change ink is difficult to open.,0,0,1,0,0
375421713,Very happy with the printer and the plans offered. The support I get from HP helps me make educated decisions on my printing needs. The fact that they help me manage my ink usage on-line is a huge help. Being a caregiver of a loved one I don't always have the opportunity in  go out and get ink. Also as has happened in the past I would buy the wrong type. So being able to have ink shipped to me when I need it is a huge benefit.,0,0,1,0,0
375422501,"First of they have my model wrong number 
I just use my printer occasionally 
Within a week or two of having the printer They mailed me more ink cartridges Finally, when after about five months after receiving the replacement wrong ink cartridges.  When called up about it , I was put on  hold for about 45 minutes. I went out brought my correct size cartridges",0,0,1,0,0
375423680,As long as you have a C strong Internet signal then printing throughout the home is quick and easy. Easy to give access to the printer and with the HO ink program I never run out of ink,0,0,1,0,0
375461457,Not sure the cost of original ink is reasonable. We're used to our small laser which just works and works without maintenance.,0,0,1,0,0
375469176,"Setup on a simple wireless network is NOT provided for despite your completely inadequate Reference Guide and instructions that set up is by signing onto your website and connecting to HP Smart.  That program did not find the new computer and left us without any alternate means of connection except UBS, which was non functional.

Your reference guide provides for paper and ink loading and alignment, but fails utterly to describe Menu options on the printer and means of setting up wireless from the printer directly. 
We had to return printer before could get advice from a clerk about going to wireless on printer to find the network and then connect.

It seems to us that your HP Smart option is only about your monitoring our use and selling us ink and is an impairment to actual use of the machine.  We would not recommend buying HP Printers in thefuture to anyone and we will try and migrate our own usage to another brand.",0,0,1,0,0
375490577,"the price was very reasonable. But I can’t view the status on the app of which ink is running low until I wasted 2-3 pages. 
And I feel the ink running low pretty fast. I just printed out 13 pages in color but its already need to replace. 
And still I don’t know is the color one needs to be replaced or both.
Otherwise the printer is very good enough compared with the weight and price.",0,0,1,0,0
375491597,"Printer installation is very easy and ready to use in minutes once you begin the process. In addition, ink cartridges are not expensive.",0,0,1,0,0
375493255,"The app is a pain to use.  The printer works well but not as simple as old hp ones ive had..  Scanning is a pain.  As everyone knows, ink is expensive.  I don’t need monthly ink, don’t print that much so that program is not for me.
I’m a loyal hp  ustomer.",0,0,1,0,0
375510364,"The WiFi only worked a few times - I tried both WiFi direct as well as via my home WiFi network. It also used up most of the black ink cartridge on errors it made while trying to print, so it’s almost out of ink after only having it a week.",0,0,1,0,0
375518196,"I have a Epson printer that caused me nothing but head Acks and frustration. My daughter suggested I purchase a HP color printer, so I did, I purchased the Envy 6455 and the installation instructions was fast and easy to follow. When printing a document with color attachments, the color is better than I expected. I am very happy with the price and the product.",0,0,0,1,0
375518251,Easy to install good design. Good instructions BUT I can’t find the flyer to get PIN number for my 3 months free ink,0,0,1,0,0
375522462,I received an expired HP and the ink was completely dry but read fill. Had to return it.,0,0,1,0,0
375535280,"My first version of your Envy 7924e reported a paper jam about 14 months after purchase, and immediately after an ink cartridge exchange. No jam was. found, and despite my carefully following all the cleaning routines recommended on your support website, it would not restart. So this is in keeping with the possibility that you have built this product not to last much longer than your 1-year guarantee. The only reason I have replaced the failed unit with the same model is that I had taken out a 3 year support agreement with Curry's, who confirmed the ""paper jam without any paper - and without roller debris"", and replaced the failed unit.
The Currys support agreement continues. The first unit failure occurred on the FIRST time I had to replace a cartridge, so I will be interested in how long the new unit lasts, and whether it survives a cartridge exchange. 
Having written this, I ask myself why I am giving you a 5! Probably only for ease of installation, the device driver, and the web support facility.",0,0,1,0,0
375537108,"I have purchased the printer I have removed from the box set it up fine .
I have used it around 5 times and is telling me that the black ink is low already.i have not done anymore than 5 pages to see this already 
Thank you 
Stuart",0,0,1,0,0
375559016,"Haven't been a customer long enough to make a full judgment, but so far so good. When I had my other HP printer, and I am an HP customer for life (unless something goes wrong), my printer was older, but I was not in a position to purchase another one at the time. Yet, when I started using Instant Ink, the printer stopped printing in color even with a FULL color cartridge in it. I don't know what happened to it, or what someone may have done to it, but I do know it stopped working properly only AFTER. With someone else outside of my domain having access to my printer controls, I hope I am not in jeopardy of having to replace the printer every year because of choosing to use Instant Ink. This is a great program, much better than the one Epson offers, and I hope things stay the same as they are or get better.",0,0,1,0,0
375577435,"The printer screen is too little to almost use.  When printing different stock paper or different sized paper it takes too long to find the right paper.  You should try to have an auto detect function.  The alignment of the printheads shouldn’t entail anymore printing a page and putting it on the scanner.  You went backwards.  You use to have a scanner with the cartridges.  The auto feed document scanner should hold more pages.  The cartridges are way too small for a officejet pro series printer.  They should be much bigger.  I bought a much more expensive printer, then it should have bigger cartridges.",0,0,1,0,0
375589793,I have already recommended you! I love the Instant Ink program. I need to spread out my cost since cartridges are expensive in general. It saves me from running to Office Max on short notice. Can't beat having it show up at the door and being able to select different levels.,0,0,1,0,0
375591934,"The setup was not exactly painless. This printer was replacing a older, similar HP multi-function device (about 5 years old that just quit and wouldn't power on). I had to delete the HP Smart App, re-install it and start over to get it to connect to the new printer. The biggest frustration was with inserting the printer cartridges. Despite pressing them in as hard as I thought reasonable for fear of damaging something, they kept popping out. It took at least 20 minutes and a half dozen attempts to finally get the cartridges to stay in place. I also had some difficulty getting the scanning feature to work. I played around with it for about 15 minutes and it started working but I have no idea why it wouldn't work initially or what I did to finally resolve the problem. I'm using the printer connected to my home network with an ethernet cable so I don't have any opinion on the ease of setting up the WiFi connection or performance over WiFi. Otherwise, once I get things running it has been working fine.",0,0,1,0,0
375617752,I have not received my instant ink yet. How can I report my experience.,0,0,1,0,0
375619675,"I had difficulty scanning the first time I tried, it took multiple times for the feeder to work.  In addition, I hate the fact that I can't use generic ink cartriges in my own printer.  HP needs to realize that I own this printer, NOT HP.",0,0,1,0,0
375642070,I did not want new cartridges on a regular basis and could not figure out how to decline this option.  It seemed that I had little to no choice when I was asked about the HP Plus.,0,0,1,0,0
375645662,No happy only work with HP cartridge and are very expensive.,0,0,0,1,0
375662971,"It was difficult for me as I am not very adept on computers. My phone froze, the computer froze, I couldn’t seem to connect with tech support. I had to make three or four attempts to connect the printer. I still haven’t tried to print yet. This is frustrating as I want a real person to talk me through this. Before I bought the new printer Ispent many days troubleshooting my old one to recognize the new ink cartridges.",0,0,1,0,0
375672914,"I have always had HP, except the last one I purchased was an Epson with the refillable bottles... i paid over $300 and it lasted a little over a year... I could not read the screen, too little light and very small... just never pleased.  so I thought I would go back to HP, I have always been proficient in following directions, but it took me a long minute to hook it up... your screenshots and internet finally helped me get it all installed.  I have only had it a week and I can read the screen for instructions, I can print directly from my computer and scan... No problems... I am happy to be back with HP, although, I am not satisfied with the cost of cartridge replacements... But, since I am retired, I may not need as many, since my office was in my house and I printed very much... Reimbursed from my company as home based, $40 per month, which did not cover the cost of the cartridge replacements. The HP I have now is smaller than the last one I had, which worked very well... I hope this one will last me for quite a while...The reason I put a 6 is because, I have only had it a week, not enough time to make a 10... Perhaps you should ask me again in a year and I will up the score, if proven to be a 10...",0,0,1,0,0
375676977,"I like the customer service, insta ink program. I wish there was another way of putting in the paper. Not a big fan of the pull out tray. Still haven't figured out how to enlarge copies.",1,0,0,0,0
375693886,"It's a little big and noisy, the ink doesn't last long.
 Furthermore, I have contracted idink and I still have not received anything.",0,0,1,0,0
375693954,Joined ink program it is taking for ever to receive ink not impressed,0,0,1,0,0
375694437,"Although I cancelled my subscription to instant ink, I could not finish using my current ink cartridges even though they were already paid for.",0,0,1,0,0
375694570,"I gave this printer a 9 because it is a reliable printer. This is my second HP OfficeJet Pro 6978 All-in-One Printer. It is on its second year of service and it is still working and printing well. The printer was very easy to set up right away. Downloading the printer’s software from HP website was just as easy as using the disk like the past. Also connecting to the WiFi from the little screen was easy. Although I wish the screen could be bigger. It’s small or compact enough that it doesn’t take up too much space on my desk. Everything is just so much easier to use. I found that for some reason, the 6978 printer doesn’t print well with the ink cartridges I get from the recycled or the less expensive HP re-ordering cartridges. It works the best when it’s the original HP ink cartridges number 902. It’s a good thing I have options with the ink. Not like Envy.",0,0,1,0,0
375694825,It has been a very good printer.  The ink is expensive but of good quality,0,0,0,0,1
375696579,The cost of the ink,0,0,1,0,0
375697678,Good quality printing and company is diligent with ink supply.,0,0,0,0,1
375701702,"So far so good, The last HP printer I had failed printhead at 25 months and was too expensive to repair. Hopefully this one will last longer.",0,0,1,0,0
375701861,"It was the biggest pain in the ass to not have ink and if I bought ink at a store because I needed to finish a project fast I couldn’t use it because the printer wouldn’t take the cartridge, therefore I couldn’t finish the project. The second reason was I paid monthly for ink but the ink wouldn’t show up on time, at the time I finally said enough was enough was when I was out for a month but never received ink. When I tried logging in to my account it would say ink on its way but yet it never showed up!! The final reason was I could never get an actual person to talk to, to help me resolve the issue. I will never buy another HP product unfortunately due to this awful experience.",0,0,1,0,0
375705274,"I had and still have issues with the hp9020 ink cartridges.
I bought this printer in September of 2023, and have used 3 sets of ink cartridges already, although I mostly only use it to print utility bills at end of month. I am scared to use it for what I really bought it for; crafting, because the ink runs out so quickly.",0,0,1,0,0
375706934,"I needed a printer to handle estate matters and occasionally for personal reasons.  I selected the lowest ink package as I did not consistently need to print.  On some months I would find I needed more and would receive emails that I would be raised to the next level and be charged more each month.

I am retired with no income so just purchasing when I need it is best.  I don’t need or want the hassle of a monthly subscription that will cost me more money.",0,0,1,0,0
375709495,"This printer is subscribed to the HP ink program, so there are always verified HP ink cartridges in the printer. Every time I use the printer, I have to run 3-5 test pages to get the black ink to print correctly, often running 3 or 4 cycles of the Clean Printhead Tool prior to viewing the printed test pages. The black ink is consistently fuzzy or blurred on the right / left edges of print until many test pages have been printed/print heads cleaned. I should not have to do this every time before I print. I have contacted HP about this previously, with no return contact or further inquiry. Now the printer is beyond warranty. First contacts were while this machine was still in warranty. Not impressed with this printer or with HP customer service.",0,0,1,0,0
375711519,This printer is a lot different than the one we had before.  I find it hard to change the cartridge because of the placement on the machine.  I have learned a lot by using it by myself and figuring out the problems.,0,0,1,0,0
375711950,Not having to think about having to order cartridges and then have to make an expensive expense right away is an ideal solution.,0,0,1,0,0
375713563,Print quality is excellent.  Ink is inexpensive through the instant ink program.  Mostly reliable.  Locks up sometimes requiring a POR.,0,0,0,0,1
375713926,I have not yet received replacement inks due to little use of the printer. I think judging from the 1st time I received inks that the shipping will be fast and on time.,0,0,1,0,0
375721068,I'm out of ink again,0,0,1,0,0
375757566,I just printed 30 pages of work and ink got finished I have packed the printer somewhere since I'm out of ink,0,0,1,0,0
375773583,"I always bought Cannon, but due to their awful service and cost of support, I tried HP. That was the best decision I made since marrying my wife. This beauty prints like a champ, its quiet, easy to use and its wireless. Further, the ink is sent to you automatically for a small monthly fee based on the usage. I have already recommended HP Office Jet 8015e to several of my friends.",1,0,0,0,0
375777931,"Quality product
Easy to set up
Free ink",0,0,0,0,1
375787571,I like the easy setup and connection to wifi. Good quality print both in color and b/w.,0,0,0,0,1
375799006,Did I just get a small ink pack? I’ve copied 50-60 pages and it’s flashing I’m out of ink!!,0,0,1,0,0
375801881,The set up process is confusing and we have only tested the printer and scanner a couple times since we set it up. We are retired and only print a few things per month and not interested in ink being delivered to us but you are forced into this option.,0,0,1,0,0
375803462,"I am completely satisfied with the handling of my issue on 3/29/24 by your service repr., SYMANTHA; she was very pleasant, patient with me & resolved my situation by setting me up with the HP Smart Ink program.  It is too early to know how that works out for me as I just rec'd an e-mail informing me that my first shipment of cartridges is on its way. John P.",1,0,0,0,0
375807114,"Since I bought the printer, I understand that it is going to be disconnected. This did not please me.   The print quality is about 90 % of the HP Envy 7640 that I bought in 2016.  I would not have bought a new computer if it didn't keep giving me lines on the digital printouts.
  Also, I installed the new computer on March 29, 2024 but the initial set-up ink package did not arrive until today, April 8, 2024 around 230 pm.  it seems it was sent out on March 29 and I received notifications every day since April 1, 2024 to April 5, that delivery would occur by the end of the day.  It didn't happen until today. and I had exhausted my ink supply on March 31. I don't know what caused the delay.   I would have to look again to see which one I would recommend either for myself or someone else.",0,1,0,0,0
375824861,"I changed to the Envy printer as I was told it was excellent for copying color phots. Well the printing lasted for about 30 photos and, the, worthless. So I need to buy new print cartridges after 30 photos when I was told it would last for about 400!!!",0,0,1,0,0
375828235,I try not to buy HP products because of the costly ink and also all cartridges must be working or the printer does not work.,0,0,1,0,0
375833904,Machine seems well made. The printing quality is very good so far. Negative side is a slower print speed ( as compared with EPSOM previously used). Set up and user manual poor. Unsure re ink supply via sign up. Have heard copycat inks won’t work albeit that isn’t a problem for me. Too early to add more.,0,0,0,0,1
375854390,It seems quite flimsy and today when printing it left black smudges on the paper.,0,0,1,0,0
375856210,Out of the box the printer is simple enough to set up and appears to work ok. Would have scored higher if the supplied cartridges hadn't been such a waste of space. You quote 10 days for instant ink supply but the supplied colour cartridge didn't even do 10 pages!,0,0,1,0,0
375860298,"Every thing went smoothly from contacting your online representative to checkout.  As I wanted to order extra ink pack, I was not able to add to my checkout cart.  I did need help from your representative.  On top of that, I got the message that the product would be delivered next wek.  But, your delivery team was too efficient that the product was delivered way ahead of the scheduled time.  I am not complaining about the speedy delivery.  As I was not aware of such, the product was left in front of my door.  Lucky enough the product was not lost or damaged, or else, it may take up a lot of time to follow up.  Is it possible to call me or leave me a message in advance before the delivery?",0,0,1,0,0
375870999,Works as advertised.instructions easy to follow. A good price and cartridge replacement are at a fair price.,0,0,1,0,0
375886729,I’m on a rolling contract for £5.49 a month for ink. I have had to buy a new printer due to mine breaking. I have stuck with hp as I have the hp+. With a new printer it states I get up to 700 pages free printing. Currently I have paid my £5.49 but also had to purchase 2 x black ink and 2 x multi colour ink and have had no notice to say I have more ink on the way. I have emailed and heard nothing back at all so I’m very disappointed,0,0,1,0,0
375941451,"It was not compatible with my Mac because it was too old. It was not mentioned that a Mac had to be a newer model - I therefore had to pair it with a very old windows Dell laptop which I don’t generally use. Setting up my iPad and iPhone was a nightmare, took 4 hours, where I was constantly told my printer couldn’t be found and asking for a PIN number (which took me ages to find as you don’t explain anywhere, where to find the number. If I hadn’t already put the ink cartridges in I would have sent it back!",0,0,1,0,0
375944743,First batch of ink is arriving SLOWLY. I upgraded my printer because I needed to print my tax documents. Included ink only printed about 100 pages. Now I am without ink for more nearly two weeks waiting for my first Instant Ink shipment. Not a good first impression.,0,0,1,0,0
375953856,Pleased with the new HP printer and the Hp smart instant ink and paper 3 months free and the price each month is good value too,0,0,0,1,1
375979264,Much too slow and too expensive to buy the ink,0,0,0,1,1
375981194,"Too complicated to use.
And the printer cartridge is gone with just 92 pages of printing...",0,0,1,0,0
375982757,"As HP is a good make in my eyes, I expected my printer to last. My previous printer from another company was slow but it was 6 or 7 years old but had no issues this is why I bought my new HP printer. Within months it was jamming, after contacting support, which was nice and easy, a replacement was sent out. Only for the same thing to happen to the replacement printer. When trying to the get support for the replacement printer the warranty window had run out even though a see a replacement printer as a new printer so it should have still come with some warranty even if it was a shorter one. I have now lost my confidence in HP as I had bought the smaller printer to test the ink service before moving up to a larger printer. Instead I have kept it just for printing off the odd bits for kids home work and moved right down to one of the lowest levels of ink service and invested elsewhere.",0,0,1,0,0
375982856,"The printer works great,print’s great ,easy to use,the only problem I see with my printer is the cost of the ink cartridge,mainly the black one, the cost would definitely keep me from purchasing another HP, looking into finding a better solution to print. thanks again",0,0,1,0,0
375987851,I am a teacher and love having a printer in my room.  I print items in color for students and for my bulletin boards. I love not having to run to the store when my ink is low.,0,0,1,0,0
375988085,I have been paying monthly and still haven’t got paper or ink,0,0,1,0,0
375988166,"Works well, easy to set up and add ink",0,0,1,0,0
